_id,Facility ID,Location ID,Facility Type (Display Name),Permit,FacilityType,Facility Rating,Asset Name
1164,849938,117,Picnic Site,picnic,Picnic Site,None,EGLINTON PARK - Picnic Site (1)
1165,2989,119,Outdoor Tennis Court,None,Outdoor Tennis Court,None,LAWRENCE PARK RAVINE - Outdoor Tennis Court (  1)
1166,2990,119,Outdoor Tennis Court,None,Outdoor Tennis Court,None,LAWRENCE PARK RAVINE - Outdoor Tennis Court (  2)
1167,2991,119,Outdoor Tennis Court,None,Outdoor Tennis Court,None,LAWRENCE PARK RAVINE - Outdoor Tennis Court (  3)
1168,28054,119,Croquet Field,sport,Croquet Field,None,LAWRENCE PARK RAVINE - Bowling Green (  1)
1169,28054,119,Bowling Green,None,Bowling Green,None,LAWRENCE PARK RAVINE - Bowling Green (  1)
1170,28055,119,Croquet Field,sport,Croquet Field,None,LAWRENCE PARK RAVINE - Bowling Green (  2)
1171,28055,119,Bowling Green,None,Bowling Green,None,LAWRENCE PARK RAVINE - Bowling Green (  2)
1172,29553,119,Washroom Facility,None,Washroom Building,None,LAWRENCE PARK TENNIS CLUBHOUSE
1173,32386,119,Parking Lot,None,Outdoor Parking Lot,None,LAWRENCE PARK RAVINE - Outdoor Parking Lot
1174,36204,119,Picnic Shelter,picnic,Shelter,None,LAWRENCE PARK RAVINE - Shade Structure (  1)
1175,36205,119,Picnic Shelter,picnic,Shelter,None,LAWRENCE PARK RAVINE - Shade Structure (  2)
1176,102157,121,Drinking Fountain,None,Drinking Fountain Count,None,LAWTON PARKETTE - Drinking Water Source
1177,102157,121,Bottle Filling Station,None,Water Bottle Filling Count,None,LAWTON PARKETTE - Drinking Water Source
1178,2180,123,Drinking Fountain,None,Drinking Fountain Count,None,LESLIE GROVE PARK - Drinking Water Source
1179,4153,123,Wading Pool,None,Wading Pool,None,LESLIE GROVE PARK - Wading Pool
1180,29556,123,Fieldhouse,None,Fieldhouse,None,LESLIE GROVE PARK - Fieldhouse
1181,29556,123,Washroom Facility,None,Washroom Building,None,LESLIE GROVE PARK - Fieldhouse
1182,34120,123,Playground,None,Playground Site,None,LESLIE GROVE PARK - Playground
1183,49754,123,Outdoor Table Tennis,None,Outdoor Table Tennis,None,LESLIE GROVE PARK - Outdoor Table Tennis (  1)
1184,132749,123,Outdoor Table Tennis,None,Outdoor Table Tennis,None,LESLIE GROVE PARK - Outdoor Table Tennis (  2)
1185,17840,125,Ball Diamond,sport,Baseball Diamond Field - C,C,LITHUANIA PARK - Ball Diamond Field
1186,17841,125,Sport Field,sport,Soccer Field - C,C,LITHUANIA PARK - Soccer Field
1187,29561,125,Fieldhouse,None,Fieldhouse,None,LITHUANIA PARK - Fieldhouse
1188,29561,125,Washroom Facility,None,Washroom Building,None,LITHUANIA PARK - Fieldhouse
1189,33775,125,Playground,None,Playground Site,None,LITHUANIA PARK - Playground
1190,73482,125,Splash Pad,None,Splash/Spray Pad,None,LITHUANIA PARK - Splash/Spray Pad
1191,102031,125,Bottle Filling Station,None,Water Bottle Filling Count,None,LITHUANIA PARK - Drinking Water Source
1192,102031,125,Drinking Fountain,None,Drinking Fountain Count,None,LITHUANIA PARK - Drinking Water Source
1193,4081,126,Wading Pool,None,Wading Pool,None,MARGARET FAIRLEY PARK - Wading Pool
1194,33805,126,Playground,None,Playground Site,None,MARGARET FAIRLEY PARK - Playground
1195,2324,127,Drinking Fountain,None,Drinking Fountain Count,None,FAIRMOUNT PARK - Drinking Water Source (  1)
1196,3270,127,Pickleball Court,None,None,None,FAIRMOUNT PARK - Tennis Court Area
1197,3270,127,Pickleball Court,None,None,None,FAIRMOUNT PARK - Tennis Court Area
1198,4478,127,Wading Pool,None,Wading Pool,None,FAIRMOUNT PARK - Wading Pool
1199,17759,127,Multipurpose Field,None,Multipurpose Field - C,C,FAIRMOUNT PARK - Multipurpose Field
1200,18035,127,Ball Diamond,sport,Baseball Diamond Field - C,C,FAIRMOUNT PARK - Ball Diamond Field
1201,43263,127,Playground,None,Playground Site,None,FAIRMOUNT PARK - Playground
1202,58202,127,Outdoor Table Tennis,None,Outdoor Table Tennis,None,FAIRMOUNT PARK - Outdoor Table Tennis
1203,69622,127,Outdoor Tennis Court,None,Outdoor Tennis Court,None,FAIRMOUNT PARK - Outdoor Tennis Court (  1)
1204,69623,127,Outdoor Tennis Court,None,Outdoor Tennis Court,None,FAIRMOUNT PARK - Outdoor Tennis Court (  2)
1205,69624,127,Outdoor Tennis Court,None,Outdoor Tennis Court,None,FAIRMOUNT PARK - Outdoor Tennis Court (  3)
1206,69625,127,Outdoor Tennis Court,None,Outdoor Tennis Court,None,FAIRMOUNT PARK - Outdoor Tennis Court (  4)
1207,76002,127,Outdoor Oven,None,Outdoor Oven,None,FAIRMOUNT PARK - Bake Oven
1208,78054,127,Firepit,None,Firepit,None,FAIRMOUNT PARK - Firepit
1209,102035,127,Bottle Filling Station,None,Water Bottle Filling Count,None,FAIRMOUNT PARK - Drinking Water Source (  2)
1210,102035,127,Drinking Fountain,None,Drinking Fountain Count,None,FAIRMOUNT PARK - Drinking Water Source (  2)
1211,2166,128,Drinking Fountain,None,Drinking Fountain Count,None,LITTLE NORWAY PARK - Drinking Water Source (  1)
1212,2167,128,Drinking Fountain,None,Drinking Fountain Count,None,LITTLE NORWAY PARK - Drinking Water Source (  2)
1213,2168,128,Drinking Fountain,None,Drinking Fountain Count,None,LITTLE NORWAY PARK - Drinking Water Source (  3)
1214,4130,128,Wading Pool,None,Wading Pool,None,LITTLE NORWAY PARK - Wading Pool
1215,17842,128,Ball Diamond,sport,Baseball Diamond Field - B,B,LITTLE NORWAY PARK - Ball Diamond Field
1216,31005,128,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,LITTLE NORWAY PARK - Outdoor Fitness Equipment (  1)
1217,31006,128,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,LITTLE NORWAY PARK - Outdoor Fitness Equipment (  2)
1218,32902,128,Fieldhouse,None,Fieldhouse,None,LITTLE NORWAY PARK FIELDHOUSE AND PUBLIC WASHROOM
1219,32902,128,Washroom Facility,None,Washroom Building,None,LITTLE NORWAY PARK FIELDHOUSE AND PUBLIC WASHROOM
1220,33776,128,Playground,None,Playground Site,None,LITTLE NORWAY PARK - Playground S
1221,42643,128,Playground,None,Playground Site,None,LITTLE NORWAY PARK - Playground N
1222,2322,129,Drinking Fountain,None,Drinking Fountain Count,None,FELSTEAD AVENUE PLAYGROUND - Drinking Water Source
1223,17762,129,Sport Field,sport,Soccer Field - B,B,FELSTEAD AVENUE PLAYGROUND - Soccer Field
1224,29410,129,Washroom Facility,None,Washroom Building,None,FELSTEAD AVENUE PLAYGROUND - Washroom Building
1225,34064,129,Playground,None,Playground Site,None,FELSTEAD AVENUE PLAYGROUND - Playground
1226,2161,130,Drinking Fountain,None,Drinking Fountain Count,None,LOGAN AVENUE PARKETTE - Drinking Water Source
1227,2161,130,Dog Fountain,None,Dog Fountain Count,None,LOGAN AVENUE PARKETTE - Drinking Water Source
1228,13286,131,Drinking Fountain,None,Drinking Fountain Count,None,MEMORIAL PARK - NORTH YORK - Drinking Water Source (  1)
1229,13287,131,Drinking Fountain,None,Drinking Fountain Count,None,MEMORIAL PARK - NORTH YORK - Drinking Water Source (  2)
1230,17858,131,Multipurpose Field,None,Multipurpose Field - C,C,MEMORIAL PARK - NORTH YORK- Multipurpose Field
1231,17859,131,Outdoor track,None,Outdoor Track - C,C,MEMORIAL PARK - NORTH YORK- Outdoor Track
1232,18070,131,Ball Diamond,sport,Baseball Diamond Field - C,C,MEMORIAL PARK - NORTH YORK - Ball Diamond Field (  1)
1233,18071,131,Ball Diamond,sport,Baseball Diamond Field - C,C,MEMORIAL PARK - NORTH YORK - Ball Diamond Field (  2)
1234,32400,131,Parking Lot,None,Outdoor Parking Lot,None,MEMORIAL PARK - NORTH YORK - Outdoor Parking Lot
1235,2804,134,Dogs Off-Leash Area,None,Off Leash Area,None,MERRILL BRIDGE ROAD PARK - Off Leash Area
1236,40478,134,Bike Trail,None,Bike Trail,None,MERRILL BRIDGE ROAD PARK TRAIL
1237,2837,137,Dogs Off-Leash Area,None,Off Leash Area,None,BAIRD PARK - Off Leash Area
1238,4852,137,Wading Pool,None,Wading Pool,None,BAIRD PARK - Wading Pool
1239,28063,137,Bowling Green,None,Bowling Green,None,BAIRD PARK - Bowling Green (  1)
1240,28064,137,Bowling Green,None,Bowling Green,None,BAIRD PARK - Bowling Green (  2)
1241,29277,137,Washroom Facility,None,Washroom Building,None,WEST TORONTO LAWN BOWLING CLUB
1242,29277,137,Clubhouse,None,Clubhouse,None,WEST TORONTO LAWN BOWLING CLUB
1243,29277,137,Fieldhouse,None,Fieldhouse,None,WEST TORONTO LAWN BOWLING CLUB
1244,33969,137,Playground,None,Playground Site,None,BAIRD PARK - Playground
1245,77474,137,Outdoor Table Tennis,None,Outdoor Table Tennis,None,BAIRD PARK - Outdoor Table Tennis
1246,79165,137,Drinking Fountain,None,Drinking Fountain Count,None,BAIRD PARK - Drinking Water Source
1247,2941,138,Outdoor Tennis Court,None,Outdoor Tennis Court,None,LYTTON PARK - Outdoor Tennis Court (  1)
1248,2942,138,Outdoor Tennis Court,None,Outdoor Tennis Court,None,LYTTON PARK - Outdoor Tennis Court (  2)
1249,2943,138,Outdoor Tennis Court,None,Outdoor Tennis Court,None,LYTTON PARK - Outdoor Tennis Court (  3)
1250,28060,138,Bowling Green,None,Bowling Green,None,LYTTON PARK - Bowling Green (  1)
1251,28060,138,Croquet Field,sport,Croquet Field,None,LYTTON PARK - Bowling Green (  1)
1252,28061,138,Bowling Green,None,Bowling Green,None,LYTTON PARK - Bowling Green (  2)
1253,28061,138,Croquet Field,sport,Croquet Field,None,LYTTON PARK - Bowling Green (  2)
1254,33793,138,Playground,None,Playground Site,None,LYTTON PARK - Playground
1255,42601,139,Outdoor Chess Table,None,Outdoor Chess Table,None,METROPOLITAN UNITED CHURCH GROUNDS - Outdoor Chess Table (  4)
1256,42602,139,Outdoor Chess Table,None,Outdoor Chess Table,None,METROPOLITAN UNITED CHURCH GROUNDS - Outdoor Chess Table (  3)
1257,42603,139,Outdoor Chess Table,None,Outdoor Chess Table,None,METROPOLITAN UNITED CHURCH GROUNDS - Outdoor Chess Table (  2)
1258,42604,139,Outdoor Chess Table,None,Outdoor Chess Table,None,METROPOLITAN UNITED CHURCH GROUNDS - Outdoor Chess Table (  1)
1259,2121,141,Drinking Fountain,None,Drinking Fountain Count,None,MILNER PARKETTE - Drinking Water Source
1260,34074,142,Playground,None,Playground Site,None,FOREST HILL ROAD PARK - Playground S
1261,80560,142,Playground,None,Playground Site,None,FOREST HILL ROAD PARK - Playground N
1262,2375,143,Drinking Fountain,None,Drinking Fountain Count,None,DAVID A. BALFOUR PARK - Drinking Water Source (  1)
1263,2375,143,Dog Fountain,None,Dog Fountain Count,None,DAVID A. BALFOUR PARK - Drinking Water Source (  1)
1264,21831,143,Bike Trail,None,Bike Trail,None,BELTLINE TRAIL ( 26)
1265,21833,143,Bike Trail,None,Bike Trail,None,BELTLINE TRAIL ( 28)
1266,21834,143,Bike Trail,None,Bike Trail,None,BELTLINE TRAIL ( 29)
1267,21836,143,Bike Trail,None,Bike Trail,None,BELTLINE TRAIL ( 30)
1268,21837,143,Bike Trail,None,Bike Trail,None,BELTLINE TRAIL ( 31)
1269,22177,143,Bike Trail,None,Bike Trail,None,DAVID A. BALFOUR PARK TRAIL (  1)
1270,22179,143,Bike Trail,None,Bike Trail,None,DAVID A. BALFOUR PARK TRAIL ( 11)
1271,22180,143,Bike Trail,None,Bike Trail,None,DAVID A. BALFOUR PARK TRAIL ( 12)
1272,22184,143,Bike Trail,None,Bike Trail,None,DAVID A. BALFOUR PARK TRAIL ( 16)
1273,22192,143,Bike Trail,None,Bike Trail,None,DAVID A. BALFOUR PARK TRAIL ( 23)
1274,22198,143,Bike Trail,None,Bike Trail,None,DAVID A. BALFOUR PARK TRAIL ( 29)
1275,22220,143,Bike Trail,None,Bike Trail,None,DAVID A. BALFOUR PARK TRAIL (  5)
1276,32570,143,Parking Lot,None,Outdoor Parking Lot,None,DAVID A. BALFOUR PARK - Outdoor Parking Lot
1277,33987,143,Playground,None,Playground Site,None,DAVID A. BALFOUR PARK - Playground
1278,97105,143,Drinking Fountain,None,Drinking Fountain Count,None,DAVID A. BALFOUR PARK - Drinking Water Source (  2)
1279,97106,143,Washroom Facility,None,Washroom Building,None,DAVID A. BALFOUR PARK - Washroom Building
1280,102245,143,Drinking Fountain,None,Drinking Fountain Count,None,DAVID A. BALFOUR PARK - Drinking Water Source (  3)
1281,3235,144,Outdoor Basketball Court,None,Basketball Court,None,FRANKEL - LAMBERT PARK - Basketball Court
1282,28547,144,Community Garden,None,Community Garden,None,FRANKEL - LAMBERT PARK - Community Garden (  1)
1283,34077,144,Playground,None,Playground Site,None,FRANKEL - LAMBERT PARK - Playground
1284,57863,144,Community Garden,None,Community Garden,None,FRANKEL - LAMBERT PARK - Community Garden (  2)
1285,78434,144,Outdoor Table Tennis,None,Outdoor Table Tennis,None,FRANKEL - LAMBERT PARK - Outdoor Table Tennis
1286,78636,144,Drinking Fountain,None,Drinking Fountain Count,None,FRANKEL - LAMBERT PARK - Drinking Water Source (  1)
1287,102185,144,Drinking Fountain,None,Drinking Fountain Count,None,FRANKEL - LAMBERT PARK - Drinking Water Source (  2)
1288,2803,145,Dogs Off-Leash Area,None,Off Leash Area,None,MONARCH PARK - Off Leash Area
1289,4017,145,Outdoor Pool,pool,Outdoor Pool Tank,None,MONARCH PARK - Outdoor Pool Tank
1290,4019,145,Wading Pool,None,Wading Pool,None,MONARCH PARK - Wading Pool
1291,5404,145,Washroom Facility,None,Washroom Building,None,MONARCH PARK OUTDOOR POOL BUILDING
1292,14289,145,Pickleball Court,None,None,None,MONARCH PARK - Outdoor Artificial Ice Rink
1293,14289,145,Pickleball Court,None,None,None,MONARCH PARK - Outdoor Artificial Ice Rink
1294,14289,145,Pickleball Court,None,None,None,MONARCH PARK - Outdoor Artificial Ice Rink
1295,14289,145,Pickleball Court,None,None,None,MONARCH PARK - Outdoor Artificial Ice Rink
1296,23628,145,Bike Trail,None,Bike Trail,None,MONARCH PARK TRAIL (  1)
1297,23629,145,Bike Trail,None,Bike Trail,None,MONARCH PARK TRAIL (  2)
1298,23630,145,Bike Trail,None,Bike Trail,None,MONARCH PARK TRAIL (  3)
1299,23631,145,Bike Trail,None,Bike Trail,None,MONARCH PARK TRAIL (  4)
1300,28329,145,Picnic Site,picnic,Picnic Site,None,MONARCH PARK - Picnic Site
1301,30457,145,Dressing Room,None,Change Room,None,MONARCH PARK OUTDOOR POOL BUILDING - Dressing Room - Male (  1)
1302,30458,145,Dressing Room,None,Change Room,None,MONARCH PARK OUTDOOR POOL BUILDING - Dressing Room - Male (  2)
1303,30459,145,Dressing Room,None,Change Room,None,MONARCH PARK OUTDOOR POOL BUILDING - Dressing Room - Female (  1)
1304,30460,145,Dressing Room,None,Change Room,None,MONARCH PARK OUTDOOR POOL BUILDING - Dressing Room - Female (  2)
1305,34196,145,Playground,None,Playground Site,None,MONARCH PARK - Playground
1306,43593,145,Outdoor Rink,ice,Outdoor Ice Pad,None,MONARCH PARK - Outdoor Ice Pad
1307,49822,145,Outdoor Table Tennis,None,Outdoor Table Tennis,None,MONARCH PARK - Outdoor Table Tennis
1308,77834,145,Bottle Filling Station,None,Water Bottle Filling Count,None,MONARCH PARK - Drinking Water Source (  1)
1309,78265,145,Drinking Fountain,None,Drinking Fountain Count,None,MONARCH PARK - Drinking Water Source (  2)
1310,102085,145,Bottle Filling Station,None,Water Bottle Filling Count,None,MONARCH PARK - Drinking Water Source (  3)
1311,102085,145,Bottle Filling Station,None,Water Bottle Filling Count,None,MONARCH PARK - Drinking Water Source (  3)
1312,102222,145,Drinking Fountain,None,Drinking Fountain Count,None,MONARCH PARK - Drinking Water Source (  4)
1313,102223,145,Drinking Fountain,None,Drinking Fountain Count,None,MONARCH PARK - Drinking Water Source (  5)
1314,102224,145,Drinking Fountain,None,Drinking Fountain Count,None,MONARCH PARK - Drinking Water Source (  6)
1315,102224,145,Dog Fountain,None,Dog Fountain Count,None,MONARCH PARK - Drinking Water Source (  6)
1316,2118,146,Drinking Fountain,None,Drinking Fountain Count,None,MONCUR PLAYGROUND - Drinking Water Source
1317,17862,146,Ball Diamond,sport,Baseball Diamond Field - C,C,MONCUR PLAYGROUND - Ball Diamond Field
1318,29574,146,Fieldhouse,None,Fieldhouse,None,MONCUR PLAYGROUND - Fieldhouse (  1)
1319,29575,146,Fieldhouse,None,Fieldhouse,None,MONCUR PLAYGROUND - Fieldhouse (  2)
1320,34197,146,Playground,None,Playground Site,None,MONCUR PLAYGROUND - Playground
1321,40904,146,Ball Hockey Pad,None,Ball Hockey Pad,None,MONCUR PLAYGROUND - Ball Hockey
1322,75794,146,Gazebo,None,Gazebo,None,MONCUR PLAYGROUND - Shade Structure
1323,2441,147,Drinking Fountain,None,Drinking Fountain Count,None,CARLTON PARK - Drinking Water Source (  1)
1324,3461,147,Outdoor Basketball Court,None,Basketball Court,None,CARLTON PARK - Basketball Court
1325,4757,147,Wading Pool,None,Wading Pool,None,CARLTON PARK - Wading Pool
1326,29195,147,Firepit,None,Firepit,None,CARLTON PARK - Firepit
1327,43042,147,Playground,None,Playground Site,None,CARLTON PARK - Playground
1328,79176,147,Dog Fountain,None,Dog Fountain Count,None,CARLTON PARK - Drinking Water Source (  2)
1329,79176,147,Drinking Fountain,None,Drinking Fountain Count,None,CARLTON PARK - Drinking Water Source (  2)
1330,33907,148,Playground,None,Playground Site,None,SACKVILLE PLAYGROUND - Playground
1331,70842,148,Splash Pad,None,Splash/Spray Pad,None,SACKVILLE PLAYGROUND - Splash/Spray Pad
1332,78114,148,Drinking Fountain,None,Drinking Fountain Count,None,SACKVILLE PLAYGROUND - Drinking Water Source
1333,78114,148,Bottle Filling Station,None,Water Bottle Filling Count,None,SACKVILLE PLAYGROUND - Drinking Water Source
1334,4064,149,Wading Pool,None,Wading Pool,None,SHERWOOD PARK - Wading Pool
1335,17926,149,Ball Diamond,sport,Baseball Diamond Field - C,C,SHERWOOD PARK - Ball Diamond Field
1336,18544,149,Dogs Off-Leash Area,None,Off Leash Area,None,SHERWOOD PARK - Off Leash Area
1337,28345,149,Picnic Site,picnic,Picnic Site,None,SHERWOOD PARK - Picnic Site (  2)
1338,32452,149,Parking Lot,None,Outdoor Parking Lot,None,SHERWOOD PARK - Outdoor Parking Lot (  1)
1339,34181,149,Playground,None,Playground Site,None,SHERWOOD PARK - Playground
1340,46463,149,Picnic Shelter,picnic,Shelter,None,SHERWOOD PARK - Shade Structure
1341,49570,149,Picnic Site,picnic,Picnic Site,None,SHERWOOD PARK -  Picnic Site (  1)
1342,93642,149,Washroom Facility,None,Washroom Building,None,SHERWOOD PARK - Washroom Building
1343,102181,149,Drinking Fountain,None,Drinking Fountain Count,None,SHERWOOD PARK - Drinking Water Source (  1)
1344,102280,149,Dog Fountain,None,Dog Fountain Count,None,SHERWOOD PARK - Drinking Water Source (  2)
1345,850087,149,Parking Lot,None,Outdoor Parking Lot,None,SHERWOOD PARK - Outdoor Parking Lot (  2)
1346,2676,150,Drinking Fountain,None,Drinking Fountain Count,None,RANDY PADMORE PARK - Drinking Water Source
1347,5213,150,Wading Pool,None,Wading Pool,None,RANDY PADMORE PARK - Wading Pool
1348,34332,150,Playground,None,Playground Site,None,RANDY PADMORE PARK - Playground
1349,34527,151,Playground,None,Playground Site,None,JEAN SIBELIUS SQUARE - Playground
1350,49595,151,Picnic Site,picnic,Picnic Site,None,JEAN SIBELIUS SQUARE - Picnic Site
1351,79226,151,Washroom Facility,None,Washroom Building,None,JEAN SIBELIUS SQUARE - Fieldhouse
1352,79226,151,Fieldhouse,None,Fieldhouse,None,JEAN SIBELIUS SQUARE - Fieldhouse
1353,80209,151,Drinking Fountain,None,Drinking Fountain Count,None,JEAN SIBELIUS SQUARE - Drinking Water Source
1354,2216,155,Drinking Fountain,None,Drinking Fountain Count,None,JIMMIE SIMPSON PARK - Drinking Water Source (  1)
1355,3069,155,Ball Hockey Pad,None,Ball Hockey Pad,None,JIMMIE SIMPSON PARK - Ball Hockey
1356,3070,155,Outdoor Basketball Court,None,Basketball Court,None,JIMMIE SIMPSON PARK - Basketball Court
1357,3072,155,Outdoor Tennis Court,None,Outdoor Tennis Court,None,JIMMIE SIMPSON PARK - Outdoor Tennis Court (  1)
1358,3073,155,Outdoor Tennis Court,None,Outdoor Tennis Court,None,JIMMIE SIMPSON PARK - Outdoor Tennis Court (  2)
1359,4237,155,Wading Pool,None,Wading Pool,None,JIMMIE SIMPSON PARK - Wading Pool
1360,14287,155,Pickleball Court,None,None,None,JIMMIE SIMPSON PARK - Outdoor Artificial Ice Rink
1361,14287,155,Pickleball Court,None,None,None,JIMMIE SIMPSON PARK - Outdoor Artificial Ice Rink
